,Radius,BStrength,ApexHeight,OrientationCme,iHelicity,realization,FactorB0,PoyntingFluxPerBSi,LperpTimesSqrtBSi
197,0.7274999999999999,0.1343846994192653,0.5910365464406779,0.37749999999999995,0.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
198,0.5924999999999999,0.4486227253396915,0.4583532840677966,0.8125,1.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
199,0.11750000000000005,0.8175662558067658,0.17048781830508472,0.3375,0.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
200,0.725,0.030838476634667,0.640625000677966,0.225,1.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
201,0.475,0.08516366327614291,0.39793432271186435,0.925,1.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
202,0.17500000000000004,0.19021078762865518,0.13829449084745762,0.275,1.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
203,0.8250000000000001,0.07368346035597013,0.8245233044067797,0.575,1.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
204,0.025000000000000022,0.3401376194758748,0.10619703457627115,0.725,0.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
205,0.5750000000000001,0.1536310761601331,0.5875529654237288,0.075,0.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
206,0.42499999999999993,0.21547467239267795,0.2586334738983051,0.525,1.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
207,0.975,0.11986796296683608,0.7685911023728814,0.425,1.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
208,0.775,0.17040693256366818,0.5034427972881356,0.875,1.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
209,0.22499999999999998,0.3830718593502,0.29602754169491524,0.975,0.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
210,0.07500000000000007,0.527969346319109,0.10026482983050845,0.025,0.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
211,0.375,0.35915091339640315,0.38977754305084744,0.325,0.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
212,0.6749999999999999,0.2697764489899307,0.5219809328813559,0.625,1.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
213,0.525,0.34160888623967917,0.5903072040677965,0.825,0.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
215,0.125,0.6556482458280757,0.23543432135593215,0.475,0.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
216,0.32500000000000007,0.5183597208569497,0.24570974644067795,0.775,1.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
217,0.9249999999999999,0.28999395306250975,0.8298199159322032,0.675,0.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
218,0.6250000000000001,0.40661485765145233,0.39412076338983043,0.375,1.0,0.2727272727272727,0.12083333333333333,0.09854212500000001,0.43650555555555554
220,0.725,0.030838476634667,0.640625000677966,0.225,1.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
221,0.475,0.08516366327614291,0.39793432271186435,0.925,1.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
222,0.17500000000000004,0.19021078762865518,0.13829449084745762,0.275,1.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
223,0.8250000000000001,0.07368346035597013,0.8245233044067797,0.575,1.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
224,0.025000000000000022,0.3401376194758748,0.10619703457627115,0.725,0.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
225,0.5750000000000001,0.1536310761601331,0.5875529654237288,0.075,0.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
226,0.42499999999999993,0.21547467239267795,0.2586334738983051,0.525,1.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
227,0.975,0.11986796296683608,0.7685911023728814,0.425,1.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
228,0.775,0.17040693256366818,0.5034427972881356,0.875,1.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
229,0.22499999999999998,0.3830718593502,0.29602754169491524,0.975,0.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
230,0.07500000000000007,0.527969346319109,0.10026482983050845,0.025,0.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
231,0.375,0.35915091339640315,0.38977754305084744,0.325,0.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
232,0.6749999999999999,0.2697764489899307,0.5219809328813559,0.625,1.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
233,0.525,0.34160888623967917,0.5903072040677965,0.825,0.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
234,0.8750000000000001,0.25283414436334145,0.6221927972881355,0.175,0.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
235,0.125,0.6556482458280757,0.23543432135593215,0.475,0.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
236,0.32500000000000007,0.5183597208569497,0.24570974644067795,0.775,1.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
237,0.9249999999999999,0.28999395306250975,0.8298199159322032,0.675,0.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
238,0.6250000000000001,0.40661485765145233,0.39412076338983043,0.375,1.0,0.8181818181818182,0.35259259259259257,0.005643000000000029,0.9371937037037037
240,0.725,0.030838476634667,0.640625000677966,0.225,1.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
241,0.475,0.08516366327614291,0.39793432271186435,0.925,1.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
242,0.17500000000000004,0.19021078762865518,0.13829449084745762,0.275,1.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
243,0.8250000000000001,0.07368346035597013,0.8245233044067797,0.575,1.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
244,0.025000000000000022,0.3401376194758748,0.10619703457627115,0.725,0.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
245,0.5750000000000001,0.1536310761601331,0.5875529654237288,0.075,0.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
246,0.42499999999999993,0.21547467239267795,0.2586334738983051,0.525,1.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
247,0.975,0.11986796296683608,0.7685911023728814,0.425,1.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
248,0.775,0.17040693256366818,0.5034427972881356,0.875,1.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
249,0.22499999999999998,0.3830718593502,0.29602754169491524,0.975,0.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
250,0.07500000000000007,0.527969346319109,0.10026482983050845,0.025,0.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
251,0.375,0.35915091339640315,0.38977754305084744,0.325,0.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
252,0.6749999999999999,0.2697764489899307,0.5219809328813559,0.625,1.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
253,0.525,0.34160888623967917,0.5903072040677965,0.825,0.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
255,0.125,0.6556482458280757,0.23543432135593215,0.475,0.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
256,0.32500000000000007,0.5183597208569497,0.24570974644067795,0.775,1.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
257,0.9249999999999999,0.28999395306250975,0.8298199159322032,0.675,0.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
258,0.6250000000000001,0.40661485765145233,0.39412076338983043,0.375,1.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
259,0.275,0.6390149587397198,0.279925846779661,0.125,0.0,0.2727272727272727,0.35259259259259257,0.005643000000000029,0.9371937037037037
260,0.725,0.030838476634667,0.640625000677966,0.225,1.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
261,0.475,0.08516366327614291,0.39793432271186435,0.925,1.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
262,0.17500000000000004,0.19021078762865518,0.13829449084745762,0.275,1.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
263,0.8250000000000001,0.07368346035597013,0.8245233044067797,0.575,1.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
264,0.025000000000000022,0.3401376194758748,0.10619703457627115,0.725,0.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
265,0.5750000000000001,0.1536310761601331,0.5875529654237288,0.075,0.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
266,0.42499999999999993,0.21547467239267795,0.2586334738983051,0.525,1.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
267,0.975,0.11986796296683608,0.7685911023728814,0.425,1.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
268,0.775,0.17040693256366818,0.5034427972881356,0.875,1.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
269,0.22499999999999998,0.3830718593502,0.29602754169491524,0.975,0.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
270,0.07500000000000007,0.527969346319109,0.10026482983050845,0.025,0.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
271,0.375,0.35915091339640315,0.38977754305084744,0.325,0.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
272,0.6749999999999999,0.2697764489899307,0.5219809328813559,0.625,1.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
273,0.525,0.34160888623967917,0.5903072040677965,0.825,0.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
274,0.8750000000000001,0.25283414436334145,0.6221927972881355,0.175,0.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
275,0.125,0.6556482458280757,0.23543432135593215,0.475,0.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
276,0.32500000000000007,0.5183597208569497,0.24570974644067795,0.775,1.0,0.7272727272727273,0.12083333333333333,0.09854212500000001,0.43650555555555554
280,0.725,0.030838476634667,0.640625000677966,0.225,1.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
281,0.475,0.08516366327614291,0.39793432271186435,0.925,1.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
282,0.17500000000000004,0.19021078762865518,0.13829449084745762,0.275,1.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
283,0.8250000000000001,0.07368346035597013,0.8245233044067797,0.575,1.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
284,0.025000000000000022,0.3401376194758748,0.10619703457627115,0.725,0.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
285,0.5750000000000001,0.1536310761601331,0.5875529654237288,0.075,0.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
286,0.42499999999999993,0.21547467239267795,0.2586334738983051,0.525,1.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
287,0.975,0.11986796296683608,0.7685911023728814,0.425,1.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
288,0.775,0.17040693256366818,0.5034427972881356,0.875,1.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
289,0.22499999999999998,0.3830718593502,0.29602754169491524,0.975,0.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
290,0.07500000000000007,0.527969346319109,0.10026482983050845,0.025,0.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
291,0.375,0.35915091339640315,0.38977754305084744,0.325,0.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
292,0.6749999999999999,0.2697764489899307,0.5219809328813559,0.625,1.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
293,0.525,0.34160888623967917,0.5903072040677965,0.825,0.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
294,0.8750000000000001,0.25283414436334145,0.6221927972881355,0.175,0.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
295,0.125,0.6556482458280757,0.23543432135593215,0.475,0.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
296,0.32500000000000007,0.5183597208569497,0.24570974644067795,0.775,1.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
297,0.9249999999999999,0.28999395306250975,0.8298199159322032,0.675,0.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
298,0.6250000000000001,0.40661485765145233,0.39412076338983043,0.375,1.0,0.36363636363636365,0.35259259259259257,0.005643000000000029,0.9371937037037037
